Time,Point1.x,Point1.y,Point1.z,Point2.x,Point2.y,Point2.z,Point3.x,Point3.y,Point3.z,Point4.x,Point4.y,Point4.z,Point5.x,Point5.y,Point5.z,Point6.x,Point6.y,Point6.z,Point7.x,Point7.y,Point7.z,Point8.x,Point8.y,Point8.z,Point9.x,Point9.y,Point9.z,Point10.x,Point10.y,Point10.z,Point11.x,Point11.y,Point11.z,Point12.x,Point12.y,Point12.z,Point13.x,Point13.y,Point13.z,Point14.x,Point14.y,Point14.z,label
33:33.5,0.474881583,0.257060474,-0.179268722,-0.017502084,-0.692845225,-0.171831608,-0.017088305,-0.693365097,-0.171122074,-0.017473277,-0.69373256,-0.171116114,-0.04893288,-0.686796308,-0.164462566,-0.048629478,-0.687944889,-0.165255308,-0.048932597,-0.689190984,-0.164197922,0.047065936,-0.671560884,-0.073059559,-0.095475554,-0.651081979,-0.050683975,0.006847718,-0.628152132,-0.154961348,-0.035696726,-0.620614052,-0.147372961,0.16601108,-0.499693006,-0.003589846,-0.15347892,-0.492364526,0.022935629,0.325997204,-0.472049743,-0.077330112,1
55:34.3,0.506868857,0.226571846,0.120307577,-0.119340375,-0.680422485,-0.069273949,-0.119064756,-0.680932462,-0.068580627,-0.119574592,-0.680944741,-0.068811893,-0.118165091,-0.682831645,-0.037808418,-0.117769398,-0.68391788,-0.038385391,-0.118538745,-0.685213029,-0.037754297,-0.027178802,-0.657610118,-0.112188578,-0.032694817,-0.672893405,0.019001484,-0.099044092,-0.621907234,-0.056694984,-0.101305932,-0.624847591,-0.019927502,0.015681544,-0.537378788,-0.174022168,0.000126833,-0.529600203,0.115402937,-0.141767591,-0.708815277,-0.210509181,0
31:31.7,0.448343027,0.213601917,0.036227025,-0.076798908,-0.678581357,0.034976721,-0.076407745,-0.679055512,0.035567522,-0.07664907,-0.679444373,0.035479546,-0.080574483,-0.682309568,0.064355373,-0.080185771,-0.683291972,0.063823223,-0.080722868,-0.684532106,0.064706087,0.018260077,-0.648999751,0.010508537,-0.010902409,-0.677077651,0.124966621,-0.058268957,-0.617509484,0.047563314,-0.066650212,-0.62288481,0.080398798,0.065078914,-0.506130338,-0.07710246,0.006120231,-0.489053041,0.21736455,0.0178898,-0.400063366,-0.209479451,1
01:29.2,0.462603551,0.506321883,-0.065340449,-0.336067706,-0.596769989,-0.058065653,-0.335867137,-0.597112834,-0.05717206,-0.336131901,-0.59751302,-0.057434797,-0.339396983,-0.593595088,-0.023487091,-0.33928737,-0.594677985,-0.024078846,-0.33996895,-0.595795751,-0.023680687,-0.228407502,-0.619850338,-0.088400602,-0.255030632,-0.614784896,0.047579765,-0.283382922,-0.549424589,-0.050894976,-0.291088074,-0.545963228,-0.009192467,-0.107794657,-0.489094257,-0.14782469,-0.166845843,-0.440836251,0.149147749,-0.037230767,-0.271342635,-0.22268188,0
36:14.1,0.505284208,0.18542989,0.043447135,-0.128743514,-0.631643534,0.031753302,-0.128305793,-0.632014453,0.032650948,-0.12862809,-0.632264197,0.032319546,-0.132449731,-0.632924795,0.065411091,-0.132256418,-0.634060323,0.064437389,-0.132718667,-0.635223925,0.065303326,-0.026442837,-0.628332257,0.005624056,-0.05521974,-0.644214332,0.137437344,-0.097605459,-0.575894892,0.045108795,-0.106750228,-0.577884912,0.082449675,0.084459648,-0.514258265,-0.034535453,-0.010503184,-0.478615046,0.214836121,0.146379322,-0.473059773,-0.222882748,0
34:52.3,0.451590097,0.071542785,0.24389151,-0.050098646,-0.679343462,0.028712273,-0.049721424,-0.679928541,0.029367208,-0.050303001,-0.680053711,0.029529095,-0.065163553,-0.681418478,0.049732208,-0.06487374,-0.682496905,0.048909903,-0.065219589,-0.683788598,0.05009079,0.038303439,-0.647107303,0.048028231,-0.041685462,-0.663797796,0.130542278,-0.034371521,-0.6144104,0.038154602,-0.057673529,-0.617103159,0.060317755,0.120995112,-0.510769844,-0.009880558,-0.05681112,-0.518485129,0.20708251,0.111243144,-0.632479906,-0.071991324,0
03:34.3,0.369467771,0.858607376,-0.227115463,-0.450796634,0.013778084,-0.190335512,-0.450971633,0.013319338,-0.189886332,-0.451348901,0.013631644,-0.189696312,-0.448107332,0.017239679,-0.156883955,-0.448898047,0.01660672,-0.157663345,-0.450249553,0.01652861,-0.157227993,-0.49497506,-0.084951028,-0.23731184,-0.50362432,-0.070744306,-0.099843979,-0.408866227,-0.047576502,-0.179627895,-0.409151793,-0.042364668,-0.13827157,-0.395549774,-0.157845274,-0.286850393,-0.396658927,-0.125393167,-0.009751558,-0.322955221,0.063740708,-0.365122795,0
44:21.5,0.43790006,0.470834285,0.195088549,-0.545526087,-0.344375581,0.079714775,-0.545560718,-0.344768167,0.080705166,-0.546419144,-0.344372034,0.080990553,-0.545557737,-0.350503176,0.117777348,-0.546018481,-0.351525903,0.117353916,-0.547281384,-0.351860881,0.117971897,-0.440088212,-0.366010964,0.016649961,-0.451563627,-0.398710221,0.170655251,-0.493480533,-0.309848547,0.082056761,-0.494751722,-0.317838579,0.125850677,-0.324921131,-0.259655774,-0.06899865,-0.311903894,-0.245179519,0.261301994,-0.422898442,-0.022603428,-0.003037572,1
13:38.0,0.475458491,0.327466506,-0.228348289,-0.000111541,-0.703110516,-0.052530289,0.000408275,-0.703501523,-0.052049637,0.000151093,-0.703796029,-0.052190542,-0.031195236,-0.69884795,-0.053560972,-0.030709743,-0.699783325,-0.054277897,-0.031167686,-0.700823545,-0.053556204,0.041365501,-0.68145591,0.061222553,-0.106578156,-0.666939497,0.039206982,0.015891148,-0.637809396,-0.033180475,-0.027178727,-0.631905138,-0.038828373,0.13870427,-0.503869891,0.072472565,-0.188955501,-0.480682701,0.034986734,0.084112667,-0.371578604,-0.096635818,0
31:51.8,0.438006639,0.327499855,-0.002099226,-0.120064519,-0.649627328,0.030930758,-0.119695261,-0.649988711,0.031607151,-0.119801387,-0.650337279,0.031203032,-0.116933741,-0.651931345,0.06499052,-0.116594128,-0.652928889,0.064363718,-0.117201276,-0.654137611,0.065118551,-0.019097932,-0.635419428,-0.023062229,-0.020063162,-0.661638856,0.118132114,-0.083059311,-0.591605902,0.036000967,-0.083122216,-0.596252918,0.077106476,0.039553445,-0.485151321,-0.111838497,0.009632532,-0.466416508,0.219218254,-0.057648744,-0.274820536,-0.20316124,1
54:23.5,0.544485736,0.181228131,0.149551334,-0.116316043,-0.690436423,-0.037266254,-0.116052501,-0.691172659,-0.036538124,-0.116376214,-0.691298246,-0.03660655,-0.11497578,-0.695309222,-0.006202221,-0.114639945,-0.696297288,-0.006675482,-0.115401052,-0.697705626,-0.005896091,-0.025839634,-0.649636507,-0.081864595,-0.030754562,-0.675516129,0.046973705,-0.099187955,-0.628400326,-0.024475813,-0.101236135,-0.634093225,0.011237383,0.008222928,-0.531110108,-0.144237787,-0.010074771,-0.539937794,0.134907961,-0.099259481,-0.733158588,-0.143894911,0
12:57.7,0.518181121,0.391347846,-0.221409781,0.012671179,-0.694920361,-0.069385767,0.013034204,-0.695388436,-0.068735838,0.012917894,-0.695602715,-0.068639517,-0.015044438,-0.68922919,-0.077204466,-0.014671849,-0.690130532,-0.077802181,-0.014942531,-0.691179991,-0.077085972,0.026022121,-0.680875242,0.04507947,-0.101733968,-0.663225651,-0.004796505,0.027402336,-0.628542244,-0.048332453,-0.009708883,-0.620897412,-0.061020374,0.128301784,-0.494163513,0.102971271,-0.191812605,-0.47611919,0.041955471,0.161730483,-0.264301866,0.026241064,0
03:10.2,0.453874755,0.815997696,-0.253268542,-0.472672045,0.285648316,-0.213444471,-0.472934514,0.285616398,-0.212612391,-0.472893506,0.286141694,-0.212113857,-0.472288966,0.284332365,-0.183987856,-0.473255783,0.284107894,-0.184742928,-0.4742181,0.285196126,-0.184500933,-0.476065487,0.197870091,-0.251950741,-0.489182979,0.203199431,-0.133216381,-0.424449414,0.24298656,-0.20375061,-0.425530612,0.244432032,-0.168690681,-0.376672626,0.137282878,-0.309477031,-0.381344646,0.16453734,-0.02193737,-0.328303814,0.383627772,-0.380597949,0
45:13.3,0.422066021,0.692371023,0.061109331,-0.553388953,-0.266390115,-0.049174547,-0.553436816,-0.266937703,-0.048094749,-0.554161608,-0.266164511,-0.048195362,-0.553830802,-0.265100569,-0.017592907,-0.554488599,-0.26581195,-0.018445969,-0.555684626,-0.266349971,-0.017908812,-0.463428557,-0.313098967,-0.081904888,-0.475663602,-0.316912144,0.041592598,-0.486480236,-0.240896672,-0.035394669,-0.488037884,-0.240558699,0.001069546,-0.34906745,-0.194534585,-0.145217374,-0.305428177,-0.232803524,0.151252508,-0.502677917,0.060575664,-0.101557851,1
34:06.7,0.474156398,0.245869583,-0.267316243,0.009410251,-0.70586735,-0.164821863,0.009859494,-0.706330419,-0.163993597,0.009496082,-0.706678689,-0.164077282,-0.022345733,-0.700689018,-0.167868376,-0.021865999,-0.701794207,-0.168560743,-0.022233792,-0.702948153,-0.167962551,0.048818652,-0.674572229,-0.047713995,-0.095765382,-0.656480849,-0.073662758,0.028305119,-0.638073623,-0.148841858,-0.014510583,-0.631349921,-0.155557871,0.157017425,-0.497395575,0.022495849,-0.164734706,-0.486420661,-0.036721468,0.332337737,-0.499036223,-0.05706358,1
53:41.9,0.511348021,0.191147584,0.233194721,-0.182886645,-0.603254676,-0.017519236,-0.182697505,-0.603821874,-0.016742706,-0.183165804,-0.604020894,-0.0168643,-0.184822455,-0.605018854,0.014793396,-0.184365794,-0.605959415,0.014346123,-0.18540518,-0.607280016,0.015100479,-0.081389323,-0.612985015,-0.052323341,-0.104021013,-0.625952959,0.084096432,-0.142399371,-0.553386211,-0.002745628,-0.14987123,-0.555196643,0.034974337,0.015359001,-0.531998038,-0.081947148,-0.060006019,-0.514704108,0.16640377,-0.115459591,-0.76118803,-0.072912455,0
32:45.2,0.474000716,0.164945017,-0.231247711,-0.01339647,-0.707603812,-0.113780022,-0.013026429,-0.708293915,-0.112962008,-0.01321813,-0.708596945,-0.112928391,-0.045865782,-0.70370096,-0.112844944,-0.045416057,-0.704651892,-0.113565445,-0.045471158,-0.705931008,-0.113099098,0.039655261,-0.675249815,-0.006021976,-0.110562995,-0.661963046,-0.015573978,0.006136346,-0.640812099,-0.10319066,-0.038370196,-0.635797024,-0.105214119,0.145360842,-0.531076849,0.01119215,-0.180049583,-0.516095161,-0.004761219,0.271934539,-0.701485097,-0.050768852,1
