Time,Point1.x,Point1.y,Point1.z,Point2.x,Point2.y,Point2.z,Point3.x,Point3.y,Point3.z,Point4.x,Point4.y,Point4.z,Point5.x,Point5.y,Point5.z,Point6.x,Point6.y,Point6.z,Point7.x,Point7.y,Point7.z,Point8.x,Point8.y,Point8.z,Point9.x,Point9.y,Point9.z,Point10.x,Point10.y,Point10.z,Point11.x,Point11.y,Point11.z,Point12.x,Point12.y,Point12.z,Point13.x,Point13.y,Point13.z,Point14.x,Point14.y,Point14.z,label
34:16.9,0.469549656,0.266231376,-0.193924526,-0.008585483,-0.709771872,-0.150259018,-0.008183459,-0.710252702,-0.149564266,-0.00855652,-0.71066469,-0.149597645,-0.03966609,-0.704523683,-0.143284559,-0.039291479,-0.705664456,-0.144081831,-0.039602742,-0.706851482,-0.143178463,0.056393746,-0.675970316,-0.051338434,-0.084481135,-0.659406841,-0.031420231,0.014174931,-0.641842246,-0.13676405,-0.027421281,-0.635227561,-0.129999638,0.170373261,-0.482577235,0.00954077,-0.144668177,-0.48180449,0.02850461,0.311208695,-0.406938791,-0.071486831,1
35:20.5,0.388771391,0.210285266,-0.025810716,-0.10813836,-0.640638888,-0.016682148,-0.10781315,-0.641037166,-0.0159657,-0.108158499,-0.641240954,-0.015973806,-0.10538277,-0.640846789,0.018743753,-0.104954995,-0.6418944,0.01817894,-0.105328828,-0.643118799,0.018903255,-0.003908989,-0.634781301,-0.066217184,-0.002642056,-0.647654176,0.077220917,-0.075441658,-0.582715034,-0.00810051,-0.075089149,-0.584519267,0.033468485,0.043795474,-0.50023526,-0.1506093,0.034586035,-0.468804955,0.169822931,-0.178138912,-0.518737316,-0.293825507,0
13:58.3,0.477381772,0.200063458,0.154927912,-0.020216094,-0.722336769,-0.018788815,-0.019960025,-0.72266537,-0.017767429,-0.020216929,-0.723018527,-0.017787218,-0.048368115,-0.717479289,-0.0159657,-0.047930211,-0.7186566,-0.016619205,-0.048415139,-0.71975106,-0.01587081,0.028117893,-0.676586986,0.078763485,-0.110581838,-0.65743655,0.077887535,-0.002824323,-0.657237053,-0.00910306,-0.043698527,-0.650625765,-0.011032581,0.137404531,-0.530549824,0.085796602,-0.175576687,-0.483798057,0.080359936,0.176376149,-0.715217173,0.035499573,0
52:56.1,0.537122285,0.21680319,0.421162095,-0.10498777,-0.654810846,0.018113613,-0.104785226,-0.655679166,0.018852234,-0.10539937,-0.656002939,0.018996477,-0.120492451,-0.654382527,0.042549849,-0.119695447,-0.655664146,0.041846514,-0.120894611,-0.656908989,0.043389082,-0.011090805,-0.629632115,0.04344058,-0.096116036,-0.632121086,0.139663219,-0.080124281,-0.599971414,0.025262356,-0.105940722,-0.59908396,0.051480293,0.0609557,-0.520199656,0.026163846,-0.086316966,-0.495025545,0.230441332,-0.010740935,-0.759616196,0.08693862,0
40:00.5,0.510951215,0.353745183,-0.014501558,-0.130367965,-0.672521234,-0.031686306,-0.129987389,-0.672902584,-0.03088069,-0.130222976,-0.67319566,-0.031040907,-0.128719375,-0.673200846,0.001574516,-0.128334403,-0.674222529,0.001034737,-0.128918603,-0.675479174,0.001857281,-0.028407959,-0.656748056,-0.077805758,-0.032914098,-0.670763016,0.057495117,-0.101665795,-0.615037203,-0.022356987,-0.102870546,-0.616489053,0.017428875,0.032436874,-0.499296367,-0.156119838,0.004262993,-0.487022847,0.154572964,-0.057119504,-0.331072152,-0.258496881,1
15:10.4,0.483553648,0.213331866,0.233599954,0.00769315,-0.714949548,-0.03529191,0.00806128,-0.715472937,-0.034626007,0.007614105,-0.71595484,-0.034223318,-0.020717926,-0.709939897,-0.03674674,-0.020128706,-0.710962057,-0.037265301,-0.020704735,-0.712250173,-0.036313534,0.047620416,-0.681689143,0.067295074,-0.09056133,-0.663712919,0.046429634,0.022473231,-0.650795877,-0.019107819,-0.017899103,-0.644858003,-0.02609086,0.142159775,-0.536721766,0.105766393,-0.163346618,-0.527492523,0.049197435,0.118801355,-0.775631011,0.116958737,0
37:13.7,0.500008321,0.381818536,-0.039075914,-0.146203429,-0.689335048,-0.025945902,-0.145815372,-0.689874887,-0.025151014,-0.146028206,-0.690138698,-0.02542305,-0.142783388,-0.691870689,0.009523869,-0.142409384,-0.692988753,0.009072304,-0.14289017,-0.694344044,0.009936094,-0.04202763,-0.662541807,-0.081128836,-0.039026108,-0.684709013,0.065431118,-0.119099051,-0.62888658,-0.019359112,-0.118334308,-0.632794917,0.024075747,0.004208282,-0.499134123,-0.174143642,-0.00434877,-0.498156011,0.17240119,-0.096824072,-0.313448787,-0.256644011,1
54:29.0,0.575489748,0.40971145,0.012480491,-0.337748498,-0.424611121,0.167944193,-0.337545007,-0.425164342,0.168687105,-0.337729692,-0.425562054,0.168377399,-0.334513515,-0.414212227,0.202831507,-0.334405482,-0.414936543,0.202181101,-0.335164785,-0.416125834,0.203172684,-0.271511436,-0.50975287,0.134408712,-0.272114933,-0.472129405,0.284971237,-0.265399814,-0.419809014,0.171879053,-0.265768856,-0.405203134,0.216350079,-0.128778607,-0.498732865,0.068778008,-0.13108632,-0.373268574,0.330346107,-0.010459992,-0.431563705,-0.104359508,0
36:13.4,0.499052608,0.193284028,0.035614714,-0.108007252,-0.632530749,0.0343678,-0.107690625,-0.63289237,0.035256624,-0.10783796,-0.633212447,0.034869909,-0.11577639,-0.630887866,0.066739321,-0.115607359,-0.632083535,0.065753937,-0.116036057,-0.633115172,0.066641569,-0.004410931,-0.634893954,0.025629997,-0.050047256,-0.640895069,0.154103756,-0.070641458,-0.579400599,0.046630859,-0.084716447,-0.578396022,0.082797527,0.113691516,-0.52068913,-0.016237333,-0.012094862,-0.477665573,0.234906197,0.182489678,-0.490249127,-0.209597111,0
54:58.1,0.539755893,0.186467412,0.124492285,-0.139005616,-0.695706189,-0.047273397,-0.138822973,-0.696457148,-0.046564817,-0.139201656,-0.696614087,-0.046485424,-0.13909854,-0.699997723,-0.016326666,-0.138957083,-0.701040983,-0.016852856,-0.139676899,-0.702401459,-0.016095161,-0.049021445,-0.655686319,-0.086555004,-0.058583729,-0.679586947,0.041447163,-0.121112332,-0.634919405,-0.034906864,-0.124367461,-0.63993156,0.000938177,-0.015603985,-0.532142758,-0.146507666,-0.037977725,-0.538689017,0.132174015,-0.141117662,-0.71863544,-0.157281518,0
51:17.6,0.533949423,0.255335912,0.207306681,-0.069409035,-0.704624951,-0.053593874,-0.069122642,-0.705071509,-0.05281496,-0.069609702,-0.705164909,-0.05293107,-0.067375682,-0.708139837,-0.023904324,-0.066974439,-0.7091645,-0.024456501,-0.067755885,-0.710511148,-0.023591518,0.008107465,-0.661733627,-0.091309309,0.007138829,-0.682896316,0.031450748,-0.062288329,-0.64628005,-0.039273262,-0.063355438,-0.650755048,-0.00513792,0.021435171,-0.532632351,-0.130630448,0.007327336,-0.524030447,0.130905151,-0.154581085,-0.661659479,-0.113392949,0
43:48.2,0.43023712,0.57451632,0.142857681,-0.589416564,-0.271597207,0.006764889,-0.589566767,-0.27216509,0.007828951,-0.590273559,-0.271371216,0.007887363,-0.590190291,-0.273899794,0.043289661,-0.590886354,-0.274693489,0.042562008,-0.592109382,-0.275058746,0.043330193,-0.484655857,-0.298822045,-0.045061588,-0.497002572,-0.316355467,0.100000381,-0.532490671,-0.240236372,0.014269352,-0.53471446,-0.244265154,0.056228161,-0.367848366,-0.193833739,-0.116865389,-0.354801208,-0.183435827,0.190945387,-0.530324936,0.046135671,-0.076295495,1
14:34.4,0.480870551,0.169115339,0.020521503,0.004108824,-0.701586962,-0.057273626,0.004436072,-0.702125311,-0.05648303,0.004183727,-0.702474654,-0.056324005,-0.024886262,-0.698224723,-0.056324482,-0.024425756,-0.699372172,-0.056754827,-0.024830518,-0.700586557,-0.056144476,0.053785212,-0.663953066,0.047841787,-0.088876754,-0.651913345,0.039081573,0.022012452,-0.633998096,-0.045307636,-0.020185294,-0.629431963,-0.049346447,0.144374236,-0.522038996,0.047625113,-0.141725585,-0.513000488,0.029287577,0.147149295,-0.732683241,-0.02241385,0
53:51.6,0.610363704,0.410805404,-0.070468543,-0.22819832,-0.620486081,-0.005523205,-0.227737457,-0.621165574,-0.00475502,-0.227997884,-0.621529937,-0.005161762,-0.229422316,-0.62129277,0.027873993,-0.229151294,-0.622286022,0.027450085,-0.229757547,-0.623657525,0.02835989,-0.128948808,-0.638171494,-0.044571877,-0.14764981,-0.65031141,0.093894482,-0.176754862,-0.575611949,0.005382061,-0.182543203,-0.576228559,0.046579361,-0.038684156,-0.517431676,-0.123732701,-0.051254824,-0.495981842,0.206794739,0.084210001,-0.354962111,-0.24547708,0
51:46.1,0.565334034,0.340658414,-0.085718044,-0.180240422,-0.656897366,-0.023453951,-0.179846704,-0.657562494,-0.022661924,-0.180272833,-0.657856762,-0.022996664,-0.17174454,-0.658911109,0.011456251,-0.17137593,-0.659714222,0.011214495,-0.172019556,-0.661062062,0.011993408,-0.088065445,-0.642053902,-0.088222265,-0.065034948,-0.66063422,0.057056427,-0.149827674,-0.599924266,-0.016309977,-0.143645212,-0.603345752,0.027060986,-0.03487746,-0.532115698,-0.139397353,0.020522183,-0.475831866,0.116446495,-0.097141609,-0.625420868,-0.282994151,0
35:36.5,0.482434165,0.244343027,0.039624527,-0.18423681,-0.6294837,0.143857956,-0.183975711,-0.629965186,0.14473772,-0.184064105,-0.630301535,0.144441366,-0.186008185,-0.630794346,0.174674273,-0.185839996,-0.631940246,0.173871994,-0.18618618,-0.633081794,0.174695015,-0.086556718,-0.609980822,0.114934921,-0.105721265,-0.627865195,0.237661362,-0.150679067,-0.570272565,0.147177935,-0.156389982,-0.57234782,0.182077885,-0.004235115,-0.506009877,0.026202813,-0.063183501,-0.424680263,0.291655779,0.021891609,-0.462734312,-0.191940188,0
04:56.0,0.625852668,0.392706895,-0.014990774,-0.178788036,-0.662895977,-0.001571178,-0.178347781,-0.6634745,-0.000904322,-0.178539649,-0.663769364,-0.000738382,-0.197384581,-0.658308566,0.023750544,-0.197272301,-0.659129739,0.023036242,-0.19749859,-0.660492122,0.024209976,-0.077561691,-0.674374461,0.021229982,-0.16534996,-0.665322959,0.1247015,-0.139126763,-0.612253249,0.00915575,-0.165062279,-0.607857645,0.040212393,-0.005365053,-0.530995429,-0.068586208,-0.113848194,-0.486474127,0.234398603,0.034922801,-0.311147392,-0.185363889,0
12:18.9,0.486294943,0.142663948,-0.241980338,-0.02645281,-0.697724521,-0.10448432,-0.026081089,-0.698384166,-0.103767633,-0.026339129,-0.698684216,-0.103583097,-0.055593513,-0.692384183,-0.105383635,-0.055086069,-0.693261683,-0.106002569,-0.055243563,-0.694575191,-0.105567455,0.015609007,-0.673247874,0.000511885,-0.121049583,-0.653101027,-0.018395424,-0.004657554,-0.635427296,-0.09059906,-0.045166414,-0.628657997,-0.09577775,0.107871436,-0.547954202,0.001000397,-0.16606839,-0.523638606,-0.032377243,0.116526768,-0.753644109,-0.093321919,0
37:03.5,0.549228811,0.422856751,-0.028747921,-0.148729414,-0.683620989,-0.049574137,-0.148306563,-0.684175372,-0.048774242,-0.148500636,-0.684598029,-0.049057722,-0.145451009,-0.684643567,-0.015779495,-0.145065054,-0.685816884,-0.01631546,-0.145397633,-0.687160194,-0.015534878,-0.054649599,-0.661220074,-0.100465536,-0.051020425,-0.676004052,0.038619995,-0.119260065,-0.625238001,-0.044094801,-0.11811246,-0.627884567,-0.002740383,-0.015543778,-0.488391042,-0.188476205,0.001127195,-0.498921722,0.145631552,-0.099103026,-0.276605904,-0.238059759,1
54:13.0,0.543425226,0.23625581,0.185730588,-0.165999725,-0.649166763,-0.062857866,-0.16575557,-0.649652898,-0.062138081,-0.166330099,-0.649747252,-0.06223011,-0.165214166,-0.650044918,-0.031454086,-0.164827079,-0.650901556,-0.032357931,-0.165773213,-0.652167976,-0.031450748,-0.072675265,-0.640950441,-0.105046034,-0.079089023,-0.649894476,0.027663231,-0.135531276,-0.596309721,-0.049963474,-0.138240114,-0.597692132,-0.012343645,0.013620833,-0.534754813,-0.122661717,-0.052053656,-0.525253415,0.116094112,-0.098009713,-0.741440475,-0.136986017,0
04:47.1,0.645360434,0.415753207,0.164716735,-0.226970032,-0.564364374,0.213010311,-0.226908281,-0.564268172,0.213585377,-0.227298483,-0.564871013,0.213557482,-0.2052719,-0.567535877,0.240556955,-0.205283791,-0.568363488,0.239918947,-0.205888525,-0.569372058,0.240396738,-0.184652895,-0.578363478,0.09734869,-0.101227768,-0.605072677,0.212342262,-0.178015709,-0.524840474,0.205111504,-0.154859349,-0.530354202,0.239891052,-0.160766453,-0.481025636,-0.002424501,0.043896943,-0.452040285,0.218841553,-0.207019612,-0.313442051,-0.103474379,0
32:58.1,0.475400013,0.260550496,-0.192950247,-0.001946175,-0.704168916,-0.165871859,-0.001518718,-0.704719365,-0.165130854,-0.001920188,-0.705065787,-0.165155411,-0.03327135,-0.699767888,-0.161643267,-0.032939289,-0.700895071,-0.162472248,-0.03324309,-0.70213455,-0.161473751,0.05524328,-0.672432899,-0.061250687,-0.087649249,-0.658972263,-0.05334568,0.017706361,-0.636465967,-0.150681257,-0.024671532,-0.630826414,-0.147372961,0.163448438,-0.492186964,0.003743991,-0.155073643,-0.488502145,0.015501738,0.32470575,-0.446401209,-0.066548109,1
32:47.9,0.47601822,0.261960945,-0.235012267,-0.019302186,-0.693197429,-0.170259953,-0.018885238,-0.693730235,-0.169557333,-0.01921404,-0.694166958,-0.169520855,-0.05070705,-0.686769664,-0.164078712,-0.050362382,-0.687865198,-0.164939165,-0.050638866,-0.689094424,-0.163982391,0.044391297,-0.67111069,-0.069967985,-0.097574905,-0.648649335,-0.053507805,0.005861408,-0.62863642,-0.154326677,-0.036201768,-0.620329738,-0.148262262,0.168421015,-0.491329253,0.003503647,-0.154203773,-0.479881793,0.011535406,0.342089027,-0.456797689,-0.073159575,1
12:21.6,0.48880645,0.147700737,-0.245976916,-0.025407275,-0.714751899,-0.100345612,-0.025006518,-0.715402961,-0.099697828,-0.025235187,-0.715672791,-0.099553585,-0.05581823,-0.710098505,-0.099173546,-0.055408601,-0.710967243,-0.099831343,-0.055488497,-0.712267101,-0.099344969,0.025302941,-0.682075262,0.003997803,-0.11842116,-0.665652633,-0.003990173,-0.003481505,-0.648734391,-0.089924574,-0.046121731,-0.642885149,-0.091835976,0.121747352,-0.547238469,-0.010656426,-0.168576926,-0.530263245,-0.007513046,0.141327634,-0.743775427,-0.126482964,0
03:49.4,0.543599576,0.778360128,-0.093330161,-0.454636842,-0.279158443,-0.075273275,-0.454506338,-0.279611468,-0.07451129,-0.455179244,-0.279258013,-0.075117111,-0.453723997,-0.277455389,-0.039639711,-0.454171509,-0.278039634,-0.040743828,-0.455313206,-0.278590411,-0.040240049,-0.38667345,-0.358283341,-0.127361536,-0.395399868,-0.359387815,0.020079613,-0.386236608,-0.270312428,-0.066986084,-0.387124389,-0.268174708,-0.022898436,-0.256355941,-0.287805319,-0.187546194,-0.241894886,-0.311679751,0.128789902,-0.264960885,-0.030736314,-0.261344433,0
45:52.1,0.455279255,0.446340215,0.25666728,-0.488050133,-0.444940507,0.054156065,-0.488171816,-0.445184618,0.055125475,-0.488958091,-0.444936275,0.055306673,-0.486855388,-0.448619246,0.086968422,-0.487154454,-0.449584842,0.086557388,-0.488662571,-0.449782431,0.087128639,-0.389158458,-0.43768841,0.006132603,-0.398753554,-0.457251579,0.138281345,-0.451629966,-0.397975534,0.057761431,-0.453207403,-0.40228495,0.094819069,-0.290801942,-0.317553967,-0.082910985,-0.314000577,-0.301088303,0.2344203,-0.367924243,-0.110850275,-0.023376226,1
43:09.8,0.426553816,0.592390406,0.093807668,-0.483005017,-0.408724815,-0.066096067,-0.482794553,-0.409238279,-0.064930201,-0.483698189,-0.408863544,-0.064910412,-0.484480172,-0.411192566,-0.031741142,-0.484893501,-0.411887407,-0.032536268,-0.486041307,-0.412514716,-0.032019854,-0.383436501,-0.421751529,-0.113155603,-0.399066389,-0.438866287,0.015707493,-0.428287357,-0.368062377,-0.056570768,-0.432159841,-0.371541679,-0.019285202,-0.289113045,-0.268760353,-0.190425232,-0.267015994,-0.303830624,0.12254858,-0.518624783,-0.040510278,-0.146935582,1
54:31.1,0.617565304,0.378814173,0.05508028,-0.297037661,-0.551738143,0.155976295,-0.29669401,-0.552301764,0.156675816,-0.296983868,-0.552817285,0.156379938,-0.299101651,-0.552388787,0.185729742,-0.298922211,-0.553187728,0.18542695,-0.299845248,-0.55437243,0.186203003,-0.212957099,-0.55370295,0.131803274,-0.241797462,-0.565138042,0.250584602,-0.248139352,-0.508696258,0.15974021,-0.256630331,-0.508117318,0.194406509,-0.110699028,-0.469279855,0.059859157,-0.12981385,-0.41412881,0.327848673,0.04167119,-0.418994993,-0.07775867,0
34:03.9,0.482791352,0.214396746,0.083809164,-0.104088672,-0.629711568,0.090014458,-0.103738427,-0.630090892,0.09098196,-0.10379608,-0.630440593,0.090864182,-0.110243887,-0.628407717,0.122194767,-0.109812528,-0.629231334,0.121302605,-0.11016763,-0.630381286,0.122171164,-0.000964014,-0.619023502,0.080264091,-0.040308375,-0.62639761,0.21367979,-0.07326518,-0.574272394,0.098180294,-0.085701451,-0.573432386,0.135927439,0.091171801,-0.522175908,0.022785805,-0.007492965,-0.444663912,0.270693302,0.107772484,-0.612821758,-0.19372642,0
42:34.2,0.516167188,0.315207413,0.015289135,-0.190482259,-0.678456128,0.015202761,-0.190118238,-0.679049611,0.015859604,-0.190495804,-0.679319084,0.015775681,-0.188116476,-0.680636704,0.047871113,-0.187852815,-0.681630969,0.047430277,-0.188642949,-0.682830811,0.048250914,-0.096116096,-0.647248685,-0.030602932,-0.099274047,-0.666709721,0.102711678,-0.168675035,-0.621865392,0.026389122,-0.169632778,-0.624697864,0.065407276,-0.065983266,-0.506590545,-0.125625059,-0.042110588,-0.487420648,0.204214334,-0.138228387,-0.377665967,-0.24957478,1
37:56.8,0.536199772,0.334121859,-0.051494304,-0.147565171,-0.713906884,-0.039360046,-0.14718549,-0.714535594,-0.03861618,-0.147545919,-0.714832008,-0.038758278,-0.145929292,-0.715071499,-0.004634857,-0.145602614,-0.71615684,-0.005080462,-0.146261141,-0.717392802,-0.004233837,-0.053032339,-0.667879999,-0.083486557,-0.058809508,-0.683936179,0.053072453,-0.133853048,-0.655098557,-0.027340412,-0.135532007,-0.657244325,0.012641907,-0.022400111,-0.503801644,-0.162379459,-0.014740245,-0.50641799,0.154619694,-0.076149218,-0.361258477,-0.290873647,1
17:16.7,0.513243467,0.377112225,0.003458466,-0.009798749,-0.686501145,-0.054166079,-0.009529937,-0.687091291,-0.053161621,-0.009746084,-0.68736589,-0.053077698,-0.041044552,-0.681131661,-0.052573442,-0.040705852,-0.682260513,-0.052866936,-0.040922392,-0.683376253,-0.051766396,0.040756345,-0.671955466,0.055144072,-0.107721828,-0.659181893,0.045445919,0.00773074,-0.62291193,-0.038015366,-0.035820287,-0.616667867,-0.03963685,0.144802839,-0.490021497,0.104712442,-0.189753965,-0.480415553,0.090814829,0.25833869,-0.297653288,0.083076715,0
30:26.0,0.461182511,0.338013558,-0.098176197,-0.133539051,-0.660198569,-0.04383111,-0.133140698,-0.660655856,-0.042973518,-0.133089185,-0.660936832,-0.043771505,-0.133240476,-0.662383616,-0.011987448,-0.132998228,-0.663335562,-0.012675524,-0.1335935,-0.664479494,-0.011839151,-0.039260849,-0.651866078,-0.085188866,-0.052361663,-0.671493053,0.043520927,-0.099542886,-0.602777541,-0.037826538,-0.103576571,-0.605678618,8.73e-05,0.032128748,-0.4958722,-0.167653561,-0.027915029,-0.491402596,0.147754669,-0.025340155,-0.292829365,-0.281772017,1
42:31.5,0.521611214,0.31746887,-0.029577492,-0.143049598,-0.686876237,-0.000150681,-0.142647862,-0.687461913,0.000588655,-0.142939672,-0.687763989,0.000483036,-0.140278444,-0.687970817,0.033013821,-0.139974043,-0.689014137,0.032567024,-0.140608028,-0.690214574,0.033354759,-0.050757419,-0.656308711,-0.047103167,-0.051319264,-0.672356844,0.086484432,-0.122880504,-0.630709469,0.012159586,-0.123234004,-0.632567585,0.05119729,-0.023069575,-0.512733459,-0.14413397,-0.008073357,-0.490813673,0.184869289,-0.1085914,-0.395606577,-0.284658551,1
05:13.7,0.593752015,0.411309969,-0.058118592,-0.202719122,-0.588270128,-0.013793468,-0.202528819,-0.588374913,-0.013182402,-0.202853188,-0.588935971,-0.013141632,-0.194095924,-0.590819597,0.016128778,-0.193866163,-0.591692746,0.015382051,-0.194373563,-0.592773139,0.016041994,-0.131493658,-0.609654367,-0.077936649,-0.109624118,-0.629568219,0.045615673,-0.146786898,-0.548223317,-0.008472443,-0.141508445,-0.551836967,0.028646469,-0.080766037,-0.493334651,-0.151177213,0.025157612,-0.508949161,0.128875256,-0.106821232,-0.325349122,-0.267635942,0
32:04.1,0.45070197,0.245551334,0.002567722,-0.085576892,-0.680049717,0.039706469,-0.085188426,-0.68059504,0.040435791,-0.085312158,-0.680985153,0.040266037,-0.089871913,-0.68415463,0.068896294,-0.089541614,-0.685257375,0.068411112,-0.089872338,-0.686465263,0.069252968,0.01222881,-0.647866666,0.018044233,-0.018453887,-0.677816331,0.131526947,-0.06682279,-0.618796766,0.051413536,-0.075788386,-0.624732673,0.084116936,0.053130284,-0.508716762,-0.072459497,-0.010415332,-0.480817795,0.221209049,0.021877518,-0.409514576,-0.235104799,1
31:26.6,0.455908018,0.341867575,0.012787077,-0.127913892,-0.642414093,0.039991856,-0.127443388,-0.642929494,0.040735722,-0.127602294,-0.643299699,0.040305376,-0.126453072,-0.644459724,0.072235823,-0.126085237,-0.645601392,0.071712494,-0.126502171,-0.646928966,0.07265234,-0.03372436,-0.630244374,-0.004219532,-0.040731698,-0.650847971,0.127171993,-0.089819498,-0.583755851,0.046017885,-0.09174712,-0.587304294,0.084618568,0.014123303,-0.486554921,-0.112241432,-0.002459344,-0.464699984,0.240408182,-0.032714404,-0.270263761,-0.209244967,1
12:04.0,0.51629194,0.336801371,-0.182036551,-0.023348592,-0.722118795,-0.148871899,-0.022933304,-0.722782254,-0.148064137,-0.023248915,-0.723003805,-0.148100138,-0.054224156,-0.716452301,-0.14623332,-0.053806312,-0.717492402,-0.146853447,-0.05401206,-0.718742311,-0.145945072,0.032409143,-0.694679916,-0.046832085,-0.108119987,-0.678601682,-0.047976971,-0.005243796,-0.656799972,-0.138237715,-0.047107309,-0.650087178,-0.136544466,0.151940286,-0.515963495,-0.024476558,-0.197039917,-0.499397904,0.00349474,0.337461501,-0.426274449,-0.054213643,0
55:02.3,0.507867688,0.193276597,0.127857599,-0.082126252,-0.662441611,0.013832569,-0.081774063,-0.663013041,0.014502525,-0.082346231,-0.663288236,0.014484644,-0.101596527,-0.655383468,0.029106617,-0.100962587,-0.656589806,0.028571129,-0.101553313,-0.657903671,0.02921772,-0.01197247,-0.647444963,0.062933683,-0.10819149,-0.623873413,0.118039131,-0.044143084,-0.606894553,0.024947643,-0.073245473,-0.598120153,0.040286303,0.067273766,-0.547071218,-0.000987619,-0.08981394,-0.484658033,0.199618816,0.002273798,-0.757827282,-0.052073956,0
02:37.3,0.449694479,0.792898631,0.10134262,-0.562793016,-0.067567863,0.040714264,-0.562873542,-0.067948706,0.041978121,-0.563301384,-0.067274489,0.041962147,-0.558633029,-0.067985207,0.070960045,-0.559207201,-0.068705119,0.070317507,-0.560738742,-0.068502389,0.071433067,-0.527650416,-0.15510799,-0.000302076,-0.526617944,-0.152107343,0.126092434,-0.494043589,-0.085181586,0.046012878,-0.491872489,-0.082295939,0.083378315,-0.41475907,-0.154902607,-0.075080119,-0.358223885,-0.127683014,0.225640535,-0.474159718,0.059860028,-0.153493166,0
35:25.0,0.466979724,0.10301486,0.212032901,-0.112607457,-0.649496436,0.021581888,-0.112203695,-0.650034666,0.022098541,-0.112762988,-0.650370479,0.02195859,-0.105404593,-0.653835177,0.052170515,-0.104965366,-0.654811859,0.051499128,-0.105878241,-0.656199396,0.052356243,-0.036931064,-0.625694156,-0.039381027,-0.019755973,-0.653671801,0.085522175,-0.089152381,-0.597351611,0.031564713,-0.084481061,-0.603504181,0.06670332,-0.007785444,-0.510448217,-0.099294066,0.038956493,-0.522163212,0.159567118,-0.146049276,-0.588909507,-0.129827857,0
37:28.1,0.554163766,0.421005422,-0.026557828,-0.152490407,-0.692603648,-0.060479403,-0.152012467,-0.693175077,-0.059736013,-0.152252644,-0.693620384,-0.060028076,-0.149242163,-0.694146216,-0.025802374,-0.14879337,-0.695320785,-0.026315212,-0.149184301,-0.696661115,-0.025540352,-0.056160521,-0.661704004,-0.110988855,-0.053466201,-0.678470314,0.031999111,-0.126652122,-0.632787943,-0.054712296,-0.125811204,-0.63589704,-0.012192488,-0.025326889,-0.479376346,-0.193908438,0.000789193,-0.500769377,0.139604568,-0.110735126,-0.263770074,-0.23330617,1
37:02.9,0.554273868,0.345204625,-0.037337876,-0.134026453,-0.690271378,-0.047873974,-0.133557975,-0.690861881,-0.047166586,-0.133998916,-0.691345155,-0.047319174,-0.13308771,-0.691279113,-0.013275623,-0.132679254,-0.692398787,-0.013605595,-0.133282661,-0.69367671,-0.01281786,-0.032814525,-0.66184324,-0.092189074,-0.03988554,-0.678787291,0.044814587,-0.112415306,-0.631444454,-0.032593489,-0.114100546,-0.633761823,0.007410526,0.00415846,-0.489004105,-0.159693867,-0.00054909,-0.494107038,0.144970179,-0.066802323,-0.328990489,-0.24669838,1
54:55.4,0.51765331,0.19357259,0.111879029,-0.133613989,-0.65027386,-0.030670166,-0.133377761,-0.650824964,-0.029942751,-0.133783072,-0.650959194,-0.030043125,-0.134752914,-0.654121637,0.001393795,-0.134367839,-0.655248821,0.00088644,-0.135047749,-0.656565905,0.001378536,-0.034327768,-0.640021801,-0.071090937,-0.051881153,-0.661419034,0.059656143,-0.10328979,-0.59380585,-0.016924143,-0.109034039,-0.598183095,0.019798994,0.030351175,-0.537273169,-0.145875201,-0.019958777,-0.549346447,0.155401468,-0.10303551,-0.688612401,-0.213938117,0
13:21.8,0.490854871,0.394863316,-0.012681697,-0.005323075,-0.714202106,-0.162343264,-0.004993944,-0.714601338,-0.161643744,-0.005130372,-0.71494031,-0.161638498,-0.03506643,-0.706608593,-0.162246227,-0.034668073,-0.707634449,-0.162799835,-0.035221566,-0.708774567,-0.161876202,0.041517362,-0.68733567,-0.057965994,-0.096729174,-0.662446022,-0.070222378,0.018840401,-0.6480304,-0.146386385,-0.021616435,-0.63919723,-0.14865303,0.176022783,-0.503189683,0.009921543,-0.18210189,-0.491391957,-0.016622066,0.292575121,-0.326320738,0.05902791,0
40:05.3,0.531616807,0.428290111,-0.019718549,-0.126045123,-0.671155035,-0.025017977,-0.125644371,-0.671652377,-0.024123669,-0.125808641,-0.671996653,-0.024497509,-0.12379545,-0.671283722,0.007647038,-0.123395264,-0.672468245,0.007129192,-0.123708047,-0.673790157,0.007914543,-0.02953071,-0.655702829,-0.071618795,-0.030666128,-0.667426586,0.062707424,-0.093357816,-0.612432241,-0.019787073,-0.093642846,-0.613746166,0.020152092,0.019155074,-0.492585272,-0.164412022,0.008099161,-0.482211679,0.170507431,-0.054203864,-0.276408166,-0.222699165,1
04:51.9,0.629528892,0.388800439,0.016969472,-0.173006132,-0.652785242,0.042197943,-0.17253834,-0.653343797,0.042902946,-0.172774792,-0.653752923,0.043029308,-0.189560279,-0.646814466,0.067216635,-0.189434856,-0.64762944,0.066631079,-0.189685941,-0.648980141,0.067676306,-0.076019093,-0.66953522,0.063283443,-0.157194301,-0.654004633,0.164731979,-0.128531888,-0.603976071,0.052105665,-0.15260762,-0.597467601,0.082442522,-0.003622077,-0.5362221,-0.045012522,-0.104446046,-0.476965308,0.272220135,0.005819501,-0.328031123,-0.184963107,0
