Time,Point1.x,Point1.y,Point1.z,Point2.x,Point2.y,Point2.z,Point3.x,Point3.y,Point3.z,Point4.x,Point4.y,Point4.z,Point5.x,Point5.y,Point5.z,Point6.x,Point6.y,Point6.z,Point7.x,Point7.y,Point7.z,Point8.x,Point8.y,Point8.z,Point9.x,Point9.y,Point9.z,Point10.x,Point10.y,Point10.z,Point11.x,Point11.y,Point11.z,Point12.x,Point12.y,Point12.z,Point13.x,Point13.y,Point13.z,Point14.x,Point14.y,Point14.z,label
32:35.6,0.475065279,0.171542534,-0.143395238,-0.007272975,-0.715925694,-0.08617115,-0.006954927,-0.716585398,-0.085419416,-0.007186479,-0.716832757,-0.085387945,-0.038778432,-0.713534296,-0.080818653,-0.038475592,-0.714601338,-0.08152914,-0.038587485,-0.715828955,-0.081019163,0.053701289,-0.671709597,0.012890339,-0.093582287,-0.666142821,0.024936199,0.007957253,-0.647471428,-0.079595566,-0.035925776,-0.644627333,-0.075726509,0.153532043,-0.526056468,0.01952583,-0.171842799,-0.514521182,0.047351599,0.284038246,-0.66868329,-0.066174746,1
35:15.4,0.451758832,0.182540002,0.157089228,-0.141198948,-0.653304636,-0.003101587,-0.140808091,-0.653873384,-0.002201557,-0.141360119,-0.653964102,-0.002366781,-0.151024297,-0.649290264,0.026130199,-0.150751486,-0.650363147,0.025151253,-0.151067764,-0.651632011,0.026299715,-0.031278677,-0.655227125,-0.001293659,-0.085338943,-0.646012902,0.124664307,-0.099523529,-0.600474179,0.01002717,-0.115272701,-0.594941437,0.045799255,0.088525183,-0.548267782,-0.021927245,-0.053026777,-0.46098724,0.198497772,0.139404267,-0.671182632,-0.098328114,0
32:11.8,0.474755621,0.248285958,-0.147584924,-0.031858172,-0.712330937,-0.165234566,-0.031430703,-0.712880015,-0.164515972,-0.031816933,-0.713210404,-0.164544106,-0.063215844,-0.706436813,-0.155343771,-0.062926441,-0.707608163,-0.156131268,-0.063197739,-0.708871484,-0.155077696,0.040490154,-0.681147516,-0.072143078,-0.101363204,-0.661730707,-0.037528038,-0.007419799,-0.645212054,-0.154622793,-0.049850836,-0.638097107,-0.143680811,0.160058886,-0.504072011,-0.018709317,-0.158336177,-0.487384051,0.034111738,0.329771489,-0.505047262,-0.089085698,1
43:56.4,0.422274768,0.702026498,0.132722261,-0.547592342,-0.16528964,-0.006373882,-0.547627449,-0.165795654,-0.005414248,-0.548377514,-0.164926529,-0.005388975,-0.544376314,-0.163313434,0.025037766,-0.544913769,-0.164007545,0.024280787,-0.546306193,-0.164254144,0.024998903,-0.503816187,-0.246894777,-0.050902128,-0.502321243,-0.244466245,0.076498508,-0.474556029,-0.174081042,0.003641129,-0.47248143,-0.171595976,0.041255951,-0.382812262,-0.215209901,-0.105876759,-0.329854518,-0.220475689,0.172821283,-0.543520987,-0.018910611,-0.086132288,1
42:34.9,0.488591456,0.327892974,0.168175945,-0.324530184,-0.638348937,-0.021899223,-0.324396491,-0.638947725,-0.021144152,-0.325154245,-0.639030337,-0.021034241,-0.321222156,-0.643066823,0.012922049,-0.321053654,-0.64424485,0.01260519,-0.322254062,-0.645216584,0.013061762,-0.224582031,-0.603349328,-0.075948,-0.223451316,-0.633619905,0.067960262,-0.29962942,-0.583695233,-0.01193738,-0.298780441,-0.590183198,0.0297122,-0.180481017,-0.442674786,-0.146737158,-0.15169768,-0.463735461,0.179161072,-0.273027688,-0.244672537,-0.096701145,1
31:48.0,0.474029297,0.164783117,-0.271459812,-0.004161042,-0.679822326,-0.153174877,-0.00382117,-0.680469155,-0.152392864,-0.004031946,-0.68082273,-0.152292013,-0.03708617,-0.676568091,-0.153200388,-0.036630984,-0.677564383,-0.153964758,-0.036696043,-0.678840935,-0.15346694,0.046671644,-0.661477506,-0.041202545,-0.104601033,-0.65012306,-0.054866791,0.012080475,-0.616774142,-0.136881828,-0.032773342,-0.612355173,-0.139918804,0.143227056,-0.53075099,-0.007552475,-0.172622457,-0.514292657,-0.032893658,0.271395385,-0.701554239,-0.062994599,1
44:46.4,0.500087333,0.276679832,0.146379401,-0.173843279,-0.665493667,-0.016723633,-0.173489466,-0.666048408,-0.016111374,-0.174132615,-0.66639024,-0.016056299,-0.172023401,-0.670520186,0.015507221,-0.171621099,-0.671673596,0.015172243,-0.172639236,-0.672884226,0.015635252,-0.081742421,-0.642914295,-0.067627907,-0.085362479,-0.674339771,0.065385818,-0.145978302,-0.611774564,-0.004439831,-0.146700397,-0.618421197,0.03380847,-0.04508619,-0.492736399,-0.14934057,-0.032198001,-0.503143489,0.165518522,-0.170767158,-0.352270752,-0.128764391,1
06:32.5,0.369850928,0.866802168,0.06776361,-0.5591833,0.092896059,0.048421383,-0.559334099,0.092736974,0.049575806,-0.559427202,0.093387075,0.049529552,-0.556626201,0.090218842,0.081713438,-0.557554841,0.089823835,0.08078599,-0.55878675,0.090139158,0.081611633,-0.548404872,-0.001688431,-0.003871202,-0.552599967,-0.006844472,0.13188839,-0.499044508,0.059330963,0.050695181,-0.498275906,0.059078272,0.090868235,-0.455434382,-0.021811238,-0.078510612,-0.38943544,-0.009069155,0.220431566,-0.506849706,0.226077422,-0.159627438,0
15:26.7,0.479214287,0.196772653,0.1950888,0.001783761,-0.71119982,-0.017540216,0.002152129,-0.711666822,-0.01666069,0.00173499,-0.712104082,-0.0164783,-0.026487464,-0.704927146,-0.019098759,-0.025917513,-0.70602113,-0.019657373,-0.026442107,-0.707221031,-0.018981218,0.040026087,-0.676187932,0.086529732,-0.099346392,-0.651886225,0.064559937,0.021997113,-0.645404875,-0.003703833,-0.018903773,-0.637288868,-0.011527777,0.141308442,-0.528132677,0.10452038,-0.158103406,-0.501221538,0.06008029,0.13967368,-0.725736976,0.078383207,0
33:52.5,0.474431741,0.245797449,-0.202446023,-0.003405644,-0.712543726,-0.165228844,-0.002987485,-0.712976038,-0.164493322,-0.003362165,-0.713354707,-0.164585114,-0.035331614,-0.70668292,-0.164476633,-0.034932397,-0.707832634,-0.165158749,-0.035287388,-0.70901835,-0.164393187,0.045952775,-0.679895043,-0.054062843,-0.098852567,-0.658969462,-0.061366081,0.018641204,-0.644206107,-0.149895191,-0.024491506,-0.636724174,-0.151213408,0.158431351,-0.503595173,0.015413709,-0.163429946,-0.485779166,-0.01078248,0.330791146,-0.505686402,-0.047814965,1
37:11.7,0.547410369,0.415866956,-0.010465741,-0.152543381,-0.692802966,-0.012997389,-0.152123541,-0.693410456,-0.012162447,-0.152390331,-0.693773508,-0.012577772,-0.149340376,-0.695503056,0.02057004,-0.148975641,-0.696704328,0.02009964,-0.149365231,-0.698113203,0.021046638,-0.059610505,-0.663692355,-0.062950373,-0.058322784,-0.685500801,0.07520628,-0.122351073,-0.633799195,-0.00941968,-0.122023895,-0.638222694,0.031576633,-0.025157189,-0.50143683,-0.165996403,-0.002768829,-0.501908004,0.187530279,-0.07117483,-0.291565716,-0.234892249,1
32:46.5,0.471279734,0.18742696,-0.080270025,-0.049455903,-0.702352524,-0.087436438,-0.049223162,-0.70299077,-0.086711407,-0.049484037,-0.703198195,-0.086709023,-0.078764305,-0.698710024,-0.073240995,-0.078523509,-0.699932575,-0.073909521,-0.07875444,-0.701191723,-0.073260546,0.033366293,-0.673165977,-0.011805534,-0.102342963,-0.663040221,0.040671349,-0.026219035,-0.635415375,-0.079897404,-0.06701643,-0.631428719,-0.064551115,0.154941991,-0.525374353,0.008033771,-0.1576152,-0.518270731,0.086161613,0.29086867,-0.651741147,-0.067347646,1
39:36.6,0.546490967,0.429305595,-0.088134257,-0.120711632,-0.694519818,-0.077940464,-0.120208398,-0.695052624,-0.077164888,-0.120400362,-0.695460498,-0.07745862,-0.118880048,-0.694318116,-0.044436455,-0.118436031,-0.695480168,-0.044981956,-0.118704259,-0.696820021,-0.044121027,-0.025377879,-0.668175995,-0.123940706,-0.026747284,-0.678012848,0.015410423,-0.093626343,-0.634099245,-0.07315135,-0.094012991,-0.635252178,-0.031470776,0.019453695,-0.493047774,-0.205133453,0.011775158,-0.498712987,0.119850159,-0.036037531,-0.281585187,-0.260928392,1
44:42.3,0.429054719,0.494960719,0.17181736,-0.517782211,-0.415456444,0.003371716,-0.517659962,-0.415872514,0.004464865,-0.518547297,-0.415492654,0.0047369,-0.51517272,-0.419528216,0.03917408,-0.515569389,-0.420378864,0.038597822,-0.516729057,-0.420804471,0.038997173,-0.415551156,-0.409734637,-0.05384016,-0.414411932,-0.43203643,0.085094452,-0.474001735,-0.371232122,0.00812149,-0.47267589,-0.376570135,0.04771328,-0.313569933,-0.277276725,-0.13486293,-0.305262804,-0.270248413,0.177085876,-0.505712688,-0.073881902,-0.08336103,1
33:28.1,0.473488843,0.257511023,-0.177241701,-0.015817871,-0.700188279,-0.161991358,-0.015416345,-0.700642049,-0.161276102,-0.015767261,-0.701039672,-0.16127634,-0.047001518,-0.692744553,-0.156101942,-0.046636015,-0.693891346,-0.156849623,-0.046951726,-0.695115864,-0.155886889,0.043798402,-0.677627623,-0.06101203,-0.096665218,-0.65127176,-0.044734955,0.011107804,-0.635327458,-0.145383596,-0.030729042,-0.626015425,-0.1395998,0.163969204,-0.505849957,0.011046041,-0.150717035,-0.482772231,0.024198055,0.323687494,-0.481326908,-0.053658724,1
33:50.4,0.471638703,0.247980806,-0.151699625,-0.037579704,-0.693961501,-0.167686701,-0.037190631,-0.694475591,-0.166984558,-0.037561111,-0.694865048,-0.166968346,-0.068869852,-0.686855793,-0.157003164,-0.068567738,-0.688047409,-0.15776825,-0.068901293,-0.689327776,-0.156767607,0.035514455,-0.675305665,-0.076236963,-0.105627626,-0.650391161,-0.038503647,-0.009942023,-0.630361438,-0.153234482,-0.052376501,-0.621693373,-0.141296387,0.161932707,-0.507056415,-0.012418643,-0.155921787,-0.489927948,0.036231041,0.327477485,-0.498663038,-0.084894776,1
51:40.6,0.526803958,0.344338876,-0.134414384,-0.121750109,-0.692753851,-0.031648159,-0.121364422,-0.693365932,-0.030540228,-0.12135461,-0.693618715,-0.030869961,-0.126405343,-0.693257868,0.001481295,-0.126129165,-0.694392323,0.000819445,-0.126411021,-0.695545435,0.001646757,-0.020717686,-0.654855609,-0.059392452,-0.05010391,-0.666290343,0.069284439,-0.097335801,-0.63252151,-0.02348423,-0.106048957,-0.63361299,0.013913631,0.025800252,-0.511165202,-0.150963157,-0.032750495,-0.461885691,0.158606291,-0.035849802,-0.471022069,-0.387335896,0
54:02.6,0.526566255,0.293893814,0.10962186,-0.160374641,-0.64634496,-0.019165277,-0.160092846,-0.646829426,-0.018440247,-0.160581768,-0.647306085,-0.018459797,-0.153279319,-0.646988153,0.013356447,-0.152724966,-0.648431182,0.013260603,-0.153400183,-0.649599135,0.013811588,-0.069114618,-0.643667459,-0.076581478,-0.04990216,-0.655835569,0.055331707,-0.119657069,-0.59526968,-0.003828526,-0.114404038,-0.59705162,0.033780575,-0.052466113,-0.543525219,-0.146952733,0.026203444,-0.482395351,0.144226789,-0.225192085,-0.686036825,-0.147738338,0
38:00.2,0.545756209,0.354489827,0.04871713,-0.204196483,-0.568695724,-0.012859821,-0.203810737,-0.569082379,-0.012151718,-0.20450896,-0.569690585,-0.012119532,-0.200934961,-0.570110917,0.021974087,-0.200549558,-0.571293652,0.021690369,-0.201424062,-0.57240361,0.022210121,-0.117366463,-0.596961856,-0.069664955,-0.117314287,-0.616540432,0.070021152,-0.150961623,-0.536516964,-3.27e-05,-0.150641024,-0.539547861,0.040046692,-0.038064133,-0.47458455,-0.134066999,-0.014292176,-0.474584579,0.152560949,-0.160456732,-0.32806626,-0.179777861,1
00:54.2,0.312908429,0.854577672,-0.168123227,-0.546849608,-0.03391711,-0.146445274,-0.547053456,-0.034338728,-0.145886898,-0.547273636,-0.03399903,-0.145745039,-0.547436416,-0.034202658,-0.110739708,-0.548336864,-0.034840725,-0.111557722,-0.549666524,-0.034856498,-0.111132145,-0.539503634,-0.130762935,-0.203384161,-0.561432719,-0.134500012,-0.056993008,-0.48869732,-0.072440289,-0.136758089,-0.493005574,-0.072527118,-0.092801809,-0.401768595,-0.153347343,-0.265518934,-0.418823779,-0.159377024,0.041019678,-0.342326313,0.10393706,-0.320220828,0
39:53.0,0.514547551,0.395137572,-0.039459058,-0.142647132,-0.67608285,-0.024674892,-0.142249003,-0.676578283,-0.023866892,-0.14249371,-0.676864982,-0.024202824,-0.139954343,-0.677062809,0.010158539,-0.139553711,-0.678174376,0.009711027,-0.140054151,-0.679535687,0.010528326,-0.039321769,-0.661494672,-0.076681852,-0.039533399,-0.677464843,0.06704998,-0.108829707,-0.618205011,-0.01809144,-0.108904406,-0.620214283,0.024623394,0.025526211,-0.50408721,-0.164381921,-0.000162411,-0.492475808,0.173903227,-0.040692985,-0.294347733,-0.244858742,1
16:26.3,0.482401437,0.195982391,0.217681023,0.007724163,-0.710216761,-0.026490927,0.008073121,-0.710630953,-0.025597572,0.007654148,-0.711189449,-0.025158882,-0.012795374,-0.702414453,-0.034733295,-0.012140217,-0.703489661,-0.035129309,-0.012726434,-0.704714954,-0.034403086,0.010928478,-0.682738185,0.068486691,-0.092827007,-0.65234071,0.013611317,0.026451984,-0.647341788,-0.007589102,-0.003862481,-0.637637794,-0.024995089,0.087949716,-0.540146649,0.108027279,-0.123316765,-0.524683952,-0.002254725,0.070774667,-0.781718493,0.143953443,0
01:23.0,0.424977833,0.822729695,-0.010672946,-0.549629688,0.045553215,-0.016785145,-0.549778938,0.045084205,-0.015740156,-0.550154388,0.045583081,-0.015602827,-0.551512539,0.04665231,0.016088009,-0.552171171,0.045934696,0.015761852,-0.553479373,0.046362352,0.016710043,-0.528544366,-0.064783379,-0.056993723,-0.547991514,-0.051071156,0.083952427,-0.486763358,0.018400976,-0.006382704,-0.490585983,0.023248389,0.036513567,-0.396237791,-0.091287889,-0.121658057,-0.401629061,-0.045041956,0.181200266,-0.332548529,0.118127987,-0.2099334,0
51:53.8,0.550809491,0.38112354,-0.064473467,-0.170918122,-0.681554437,0.02718854,-0.170497522,-0.68218261,0.027830124,-0.17066066,-0.682436645,0.027737856,-0.168412849,-0.687202752,0.060128212,-0.168182209,-0.68820709,0.059653282,-0.168871984,-0.689435661,0.060661077,-0.076316804,-0.654468715,-0.022866249,-0.079844221,-0.686580122,0.108987331,-0.144853115,-0.622574747,0.038156748,-0.145953983,-0.629301131,0.077312469,-0.027302656,-0.522125244,-0.120704241,-0.029106949,-0.525180221,0.214280128,-0.034049343,-0.37779361,-0.288242102,0
31:52.6,0.471212751,0.219271305,-0.265403332,0.002782053,-0.705967665,-0.179494381,0.003202765,-0.706559062,-0.178696394,0.002812585,-0.706809163,-0.178725243,-0.028488021,-0.702008307,-0.177450657,-0.028114302,-0.703203201,-0.178156853,-0.028423745,-0.704392135,-0.177587986,0.055977922,-0.668230534,-0.070664406,-0.087363847,-0.655959547,-0.07339859,0.02142559,-0.636878371,-0.166684151,-0.021180445,-0.632086873,-0.166839838,0.160792038,-0.506640255,-0.02561743,-0.161782712,-0.49549973,-0.026447058,0.318104237,-0.568594694,-0.111240387,1
00:55.0,0.312824422,0.852545834,-0.156884629,-0.557863295,-0.026954209,-0.143400669,-0.558052421,-0.027384093,-0.142804384,-0.558282554,-0.027042517,-0.142701626,-0.557407498,-0.028054427,-0.107746363,-0.558336973,-0.02871686,-0.108477354,-0.55970782,-0.028724015,-0.108071327,-0.550599873,-0.121667393,-0.202630281,-0.568937719,-0.128579482,-0.057789326,-0.497932017,-0.066570252,-0.133455515,-0.501055598,-0.067650206,-0.089851141,-0.41366908,-0.14548257,-0.265811265,-0.425695896,-0.159701541,0.043640137,-0.357549906,0.10895931,-0.321754932,0
33:45.7,0.478039694,0.19492259,-0.105723882,-0.000946246,-0.707978904,-0.083701134,-0.000598239,-0.70868063,-0.082934141,-0.000912054,-0.708906472,-0.082942963,-0.032590047,-0.705122828,-0.080126762,-0.032276139,-0.70623523,-0.080767632,-0.032504112,-0.707441688,-0.080193758,0.055784747,-0.668960154,0.020822048,-0.091759995,-0.660794199,0.024766922,0.014675631,-0.638372004,-0.075108767,-0.029408488,-0.634676695,-0.07378006,0.157272771,-0.512278676,0.047153518,-0.165739074,-0.504699647,0.058857203,0.302865237,-0.613332212,-0.024594784,1
13:04.6,0.514011151,0.435404524,-0.15566885,0.014531983,-0.693185449,-0.229314089,0.014890192,-0.693750679,-0.228497267,0.014826084,-0.694033742,-0.22858882,-0.016028559,-0.687087119,-0.23165226,-0.015635071,-0.688140094,-0.232099533,-0.015827231,-0.689454854,-0.231074095,0.053494684,-0.672407627,-0.11852932,-0.086891428,-0.65694809,-0.140827656,0.030468002,-0.628019691,-0.210231304,-0.010574942,-0.621719897,-0.215352058,0.161149517,-0.486963898,-0.059140604,-0.174944803,-0.472164333,-0.068109751,0.246626079,-0.280776381,-0.041898012,0
31:33.0,0.470607907,0.219753405,-0.21228791,-0.007629961,-0.714319408,-0.168855429,-0.007255317,-0.714922667,-0.168075562,-0.00760717,-0.715198696,-0.168174028,-0.039604548,-0.710334718,-0.164260864,-0.039307579,-0.711502433,-0.165040493,-0.039512143,-0.712730229,-0.164271355,0.052886244,-0.676273286,-0.064662457,-0.092746116,-0.663889587,-0.055784702,0.011728322,-0.644822776,-0.157383204,-0.031470731,-0.639959097,-0.153949499,0.161276296,-0.508461833,-0.021734359,-0.16033949,-0.499510139,0.003685474,0.325424194,-0.569651306,-0.102037072,1
12:13.5,0.480127925,0.310853288,-0.22103405,0.002157766,-0.70019871,-0.048123598,0.002617137,-0.700495601,-0.047612667,0.002345732,-0.700792968,-0.047759295,-0.029550985,-0.696182668,-0.046654224,-0.029130932,-0.697193325,-0.047413349,-0.029534871,-0.698216498,-0.046715021,0.053281829,-0.674857676,0.062501907,-0.097546279,-0.661874115,0.051992416,0.019885438,-0.633168936,-0.029633999,-0.024026975,-0.627975285,-0.032234192,0.158477172,-0.48967585,0.0770064,-0.178961799,-0.483622432,0.042299032,0.110205539,-0.356977344,-0.100356579,0
43:06.3,0.428399348,0.615897954,0.05384805,-0.500158787,-0.41478312,-0.066009283,-0.500155032,-0.415338486,-0.064775944,-0.50098592,-0.414683342,-0.064862728,-0.50203526,-0.415513426,-0.031321526,-0.502574742,-0.416207075,-0.032210588,-0.503575385,-0.416869968,-0.031665564,-0.389684528,-0.415419012,-0.104875565,-0.405242115,-0.427246809,0.028050423,-0.456637532,-0.365847439,-0.054187059,-0.459556192,-0.368125945,-0.015268803,-0.29743427,-0.251025945,-0.175731897,-0.290920794,-0.282756746,0.129064083,-0.501669526,-0.005183649,-0.123916864,1
30:15.8,0.453408629,0.330845462,-0.014583726,-0.111936502,-0.653038919,0.012577057,-0.111509942,-0.653510332,0.013260126,-0.111732215,-0.653827965,0.012968302,-0.109398238,-0.655788064,0.046470404,-0.10908787,-0.656925738,0.045956373,-0.109515727,-0.658203125,0.046746731,-0.013102381,-0.642693222,-0.040623188,-0.013758079,-0.667628765,0.09912014,-0.077189118,-0.595112324,0.02136755,-0.077146783,-0.599849403,0.062568903,0.035836257,-0.501204789,-0.134532407,0.018180519,-0.485815704,0.208314419,-0.037674397,-0.296797842,-0.219834208,1
30:07.8,0.435335422,0.222203326,0.03734687,-0.108986579,-0.667582512,0.029620409,-0.108670168,-0.667895615,0.030308962,-0.108904846,-0.668283761,0.030180454,-0.111270502,-0.669615924,0.060346842,-0.110957883,-0.670602798,0.059755325,-0.111563541,-0.671773314,0.060454369,-0.010589338,-0.651907623,-0.001248121,-0.033789396,-0.673858225,0.118559361,-0.080112524,-0.609066129,0.040808916,-0.086746894,-0.61265111,0.075239182,0.058099512,-0.516793847,-0.082054421,0.000532066,-0.482095957,0.212609291,-0.004366189,-0.405159354,-0.214626193,1
38:21.4,0.497872204,0.356006593,-0.000284926,-0.14083758,-0.695261657,-0.018714666,-0.140479013,-0.695769489,-0.017964363,-0.140732422,-0.695985973,-0.018102169,-0.136511564,-0.695990205,0.014748812,-0.136166096,-0.6971035,0.014326096,-0.136791453,-0.698378801,0.015236378,-0.048330005,-0.662353933,-0.069863558,-0.042060852,-0.676813841,0.06663847,-0.12074326,-0.63758713,-0.010408401,-0.118974231,-0.63905412,0.029824018,-0.016297525,-0.502710164,-0.156112388,0.003088191,-0.498998106,0.168378592,-0.113458067,-0.338831216,-0.244152308,1
30:32.5,0.453117704,0.349091163,-0.007072553,-0.066902757,-0.649551034,-0.059604883,-0.066480786,-0.650081277,-0.058881283,-0.06668482,-0.65041095,-0.059445381,-0.083696388,-0.647745669,-0.035723448,-0.083245806,-0.648848116,-0.03632617,-0.083752446,-0.65015465,-0.035390139,0.024466181,-0.64521277,-0.035661936,-0.0605263,-0.650943398,0.058905125,-0.034020111,-0.595365465,-0.044500589,-0.059511479,-0.594416916,-0.016943932,0.035226241,-0.489774495,-0.125699818,-0.006836571,-0.471988052,0.198233366,-0.036374584,-0.242131799,-0.184015751,1
17:31.0,0.521975046,0.385302684,-0.080680829,0.002725993,-0.694251776,-0.045719862,0.002985823,-0.694895983,-0.044781208,0.002835684,-0.695086598,-0.044685841,-0.02690411,-0.686247587,-0.047866821,-0.026546128,-0.68728435,-0.048142672,-0.026712043,-0.688415766,-0.047174215,0.037785839,-0.679970026,0.065274239,-0.102191836,-0.654518962,0.040732861,0.023773108,-0.630218744,-0.028631449,-0.016972238,-0.620105028,-0.034415483,0.145640001,-0.495328099,0.106644392,-0.185515642,-0.463618666,0.086675644,0.228866279,-0.284089565,0.059581995,0
